uniq_tow,Survey,Season,Year,Tow_Number,Region,Depth_Stra,Grid,Start_Lati,Start_Long,End_Latitu,End_Longit,Start_Date,Tow_Time,Start_Dept,End_Depth_,Tow_Type,Tow_Length,Bottom_Wat,Bottom_Sal,Surface_Wa,Surface_Sa,Stratum,Common_Nam,Number_Cau,Weight_kg,Subsample_,Subsample1,Male_Wt_kg,Female_Wt_,Expanded_C,Expanded_W,bathy_depth,habitat,Sed_type,fvcom_surf_temp_c,fvcom_bot_temp_c
FL15_50,FL15,Fall,2015,50,3,3,555,43.766530000000003,-68.7835,43.772069999999999,-68.79387,2015-10-15T10:07:00Z,0:15,54.600000000000001,58.200000000000003,R,0.5996,10.699999999999999,38.780000000000001,12.500000000000000,12.500000000000000,3,Lobster American,1,0.87,0,0,0,0.87,0,0,-110.8099976,flat,mud,16.053858106146073,7.120663269372419
FL16_51,FL16,Fall,2016,51,3,3,555,43.774780000000000,-68.78615,43.762400000000000,-68.78647,2016-10-14T09:21:00Z,0:20,58.100000000000001,57.799999999999997,R,0.7924,11.500000000000000,33.000000000000000,12.600000000000000,33.009999999999998,3,Lobster American,309,83.400000000000006,0,0,36.659999999999997,46.740000000000002,309.000000000000000,83.400000000000006,-102.7600021,flat,mud,16.523207314240150,8.589261704615602
FL17_61,FL17,Fall,2017,61,3,3,555,43.765450000000001,-68.78367,43.778500000000001,-68.78643,2017-10-19T09:40:00Z,0:20,55.200000000000003,55.100000000000001,RA,0.83,10.600000000000000,33.350000000000001,12.500000000000000,32.590000000000003,3,Lobster American,220,53.530000000000001,0,0,25.640000000000001,27.890000000000001,220.000000000000000,53.530000000000001,-110.9199982,flat,mud,16.214693603676082,8.981552127576133
SP18_61,SP18,Spring,2018,61,3,3,377,43.882480000000001,-68.80125,43.889080000000000,-68.78868,2018-05-17T06:52:00Z,0:16,48.899999999999999,47.000000000000000,R,0.68,5.300000000000000,31.940000000000001,7.600000000000000,31.520000000000000,3,Lobster American,1,1.830000000000000,0,0,0,1.830000000000000,306.250000000000000,51.287500000000001,-91.6825027,slope,mud,7.361659874233853,5.481419451544733
SP18_61,SP18,Spring,2018,61,3,3,377,43.882480000000001,-68.80125,43.889080000000000,-68.78868,2018-05-17T06:52:00Z,0:16,48.899999999999999,47.000000000000000,R,0.68,5.300000000000000,31.940000000000001,7.600000000000000,31.520000000000000,3,Lobster American,244,39.200000000000003,0,0,19.340000000000000,19.859999999999999,0,0,-91.6825027,slope,mud,7.361659874233853,5.481419451544733
FL18_56,FL18,Fall,2018,56,3,3,377,43.879519999999999,-68.80878,43.887749999999997,-68.79352,2018-10-19T08:29:00Z,0:20,51.000000000000000,57.000000000000000,R,0.85,12.100000000000000,32.829999999999998,12.400000000000000,32.630000000000003,3,Lobster American,1213,261.769999999999982,0,0,134.900000000000006,126.870000000000005,1213.000000000000000,261.769999999999982,-91.3649979,rocky zone,mud,16.179319235306512,13.677040874012667
SP19_62,SP19,Spring,2019,62,3,3,377,43.881477940000003,-68.80408315,43.887638330000001,-68.78767667,2019-05-16T07:21:00Z,0:20,49.299999999999997,49.600000000000001,R,0.79114481,5.300000000000000,31.739999999999998,5.800000000000000,31.489999999999998,3,Lobster American,977,161.719999999999999,0,0,79.590000000000003,82.129999999999995,977.000000000000000,161.719999999999999,-88.0500031,slope,mud,6.964476349576485,4.452898803218463
FL19_64,FL19,Fall,2019,64,3,3,377,43.885644874500002,-68.79613568,43.877812195499999,-68.81230806,2019-10-13T09:45:00Z,0:20,54.799999999999997,50.200000000000003,R,0.843336612,11.500000000000000,32.780000000000001,11.699999999999999,32.719999999999999,3,Lobster American,1376,306.009999999999991,0,0,144.090000000000003,161.919999999999987,1376.000000000000000,306.009999999999991,-99.7574997,slope,mud,18.015423187824240,8.228984491347410
FL00_42,FL00,Fall,2000,42,3,3,384,43.885899999999999,-68.7451,43.894199999999998,-68.7573,2000-11-16T12:34:00Z,0:25,48.000000000000000,51.000000000000000,R,0.76,0,0,0,0,3,Lobster American,124,146.199999999999989,0,0,74.500000000000000,71.700000000000003,99.200000000000003,116.959999999999994,-9.1674995,rise,rock,11.105833062034794,10.130963193899493
FL06_57,FL06,Fall,2006,57,3,3,461,43.833269999999999,-68.73665,43.833520000000000,-68.74885,2006-10-19T14:35:00Z,0:15,52.600000000000001,53.399999999999999,R,0.529,10.900000000000000,33.189999999999998,12.100000000000000,32.469999999999999,3,Lobster American,72,35.020000000000003,0,0,10.400000000000000,24.620000000000001,96.000000000000000,46.693333333299996,-98.2900009,slope,mud,13.870927179201686,12.728207809906628
SP08_60,SP08,Spring,2008,60,3,3,383,43.885120000000001,-68.663,43.899320000000003,-68.66278,2008-05-22T13:42:00Z,0:20,53.000000000000000,53.500000000000000,RA,0.852,5.200000000000000,32.000000000000000,7.900000000000000,30.850000000000001,3,Lobster American,17,4.540000000000000,0,0,0.88,3.660000000000000,17.000000000000000,4.540000000000000,-96.3174973,flat,mud,8.211003315572761,3.821748601517395
SP10_66,SP10,Spring,2010,66,3,3,382,43.884920000000001,-68.68762,43.894629999999999,-68.67373,2010-05-20T14:27:00Z,0:20,52.899999999999999,51.700000000000003,RA,0.83729,5.600000000000000,32.119999999999997,8.100000000000000,31.680000000000000,3,Lobster American,63,18.800000000000001,0,0,12.140000000000001,6.660000000000000,63.000000000000000,18.800000000000001,-94.6750031,flat,mud,9.754395661691156,3.936576402535890
SP12_67,SP12,Spring,2012,67,3,3,422,43.854920000000000,-68.73393,43.849179999999997,-68.74432,2012-05-17T14:28:00Z,0:15,53.899999999999999,45.899999999999999,RA,0.5773,7.000000000000000,31.940000000000001,9.000000000000000,32.460000000000001,3,Lobster American,246,38.700000000000003,0,0,20.760000000000002,17.940000000000001,328.000000000000000,51.600000000000001,-98.0400009,slope,mud,8.037163641132079,7.213597329309883
SP13_68,SP13,Spring,2013,68,3,3,422,43.851430000000001,-68.74118,43.856499999999997,-68.73085,2013-05-23T13:36:00Z,0:15,53.399999999999999,50.500000000000000,,0.5566,5.500000000000000,32.180000000000000,8.100000000000000,31.719999999999999,3,Lobster American,192,31.530000000000001,0,0,17.750000000000000,13.779999999999999,256.000000000000000,42.039999999999999,-97.2600021,slope,mud,9.872752582530538,5.866917355581903
FL13_64,FL13,Fall,2013,64,3,3,422,43.853130000000000,-68.73875,43.856229999999996,-68.73003,2013-10-10T13:43:00Z,0:12,55.200000000000003,47.799999999999997,RA,0.4487,10.699999999999999,33.439999999999998,12.400000000000000,32.939999999999998,3,Lobster American,184,32.939999999999998,0,0,13.119999999999999,19.820000000000000,306.666666667000015,54.899999999999999,-100.8300018,depression,mud,15.066673916834285,9.025082698198480
SP14_67,SP14,Spring,2014,67,3,3,422,43.851520000000001,-68.74148,43.856670000000001,-68.7299,2014-05-22T15:46:00Z,0:15,54.100000000000001,51.899999999999999,,0.5924,5.300000000000000,32.039999999999999,7.800000000000000,31.600000000000001,3,Lobster American,321,57.140000000000001,0,0,29.440000000000001,27.699999999999999,428.000000000000000,76.186666666700006,-97.2799988,slope,mud,8.172153223652829,-0.0453498
FL14_56,FL14,Fall,2014,56,3,3,382,43.886119999999998,-68.68482,43.899349999999998,-68.67172,2014-10-16T09:26:00Z,0:20,51.299999999999997,50.200000000000003,R,0.8108,12.100000000000000,32.810000000000002,13.199999999999999,32.810000000000002,3,Lobster American,247,55.850000000000001,0,0,25.270000000000000,30.579999999999998,247.000000000000000,55.850000000000001,-96.0025024,slope,mud,18.536153492904717,2.224242400516374
SP17_68,SP17,Spring,2017,68,3,3,422,43.850980000000000,-68.74177,43.856699999999996,-68.7303,2017-05-18T12:36:00Z,0:15,54.299999999999997,50.899999999999999,R,0.86,5.200000000000000,31.649999999999999,8.100000000000000,30.750000000000000,3,Lobster American,1,0.43,0,0,0,0,194.666666666999987,30.586666666700001,-97.4300003,crest,mud,4.369229644424075,4.475678087469807
SP17_68,SP17,Spring,2017,68,3,3,422,43.850980000000000,-68.74177,43.856699999999996,-68.7303,2017-05-18T12:36:00Z,0:15,54.299999999999997,50.899999999999999,R,0.86,5.200000000000000,31.649999999999999,8.100000000000000,30.750000000000000,3,Lobster American,145,22.510000000000002,0,0,10.240000000000000,12.270000000000000,0,0,-97.4300003,crest,mud,4.369229644424075,4.475678087469807
SP17_69,SP17,Spring,2017,69,3,3,382,43.885500000000000,-68.68558,43.894520000000000,-68.67072,2017-05-18T13:30:00Z,0:20,52.500000000000000,51.399999999999999,R,0.86,5.200000000000000,31.800000000000001,7.300000000000000,31.250000000000000,3,Lobster American,279,52.869999999999997,0,0,28.520000000000000,24.350000000000001,280.000000000000000,53.990000000000002,-97.0100021,slope,mud,4.369229644424075,4.475678087469807
SP17_69,SP17,Spring,2017,69,3,3,382,43.885500000000000,-68.68558,43.894520000000000,-68.67072,2017-05-18T13:30:00Z,0:20,52.500000000000000,51.399999999999999,R,0.86,5.200000000000000,31.800000000000001,7.300000000000000,31.250000000000000,3,Lobster American,1,1.120000000000000,0,0,0,0,0,0,-97.0100021,slope,mud,4.369229644424075,4.475678087469807
FL17_62,FL17,Fall,2017,62,3,3,422,43.850330000000000,-68.7408,43.856780000000001,-68.72933,2017-10-19T11:37:00Z,0:16,54.500000000000000,51.100000000000001,R,0.64,11.500000000000000,33.280000000000001,12.699999999999999,32.520000000000003,3,Lobster American,125,24.710000000000001,0,0,11.250000000000000,13.460000000000001,157.500000000000000,31.725000000000001,-98.9700012,flat,mud,16.214693603676082,8.981552127576133
FL17_62,FL17,Fall,2017,62,3,3,422,43.850330000000000,-68.7408,43.856780000000001,-68.72933,2017-10-19T11:37:00Z,0:16,54.500000000000000,51.100000000000001,R,0.64,11.500000000000000,33.280000000000001,12.699999999999999,32.520000000000003,3,Lobster American,1,0.67,0,0,0,0,0,0,-98.9700012,flat,mud,16.214693603676082,8.981552127576133
SP18_62,SP18,Spring,2018,62,3,3,422,43.851320000000001,-68.74098,43.858420000000002,-68.72962,2018-05-17T08:07:00Z,0:16,53.899999999999999,53.200000000000003,,0.65,5.300000000000000,32.180000000000000,7.400000000000000,31.609999999999999,3,Lobster American,186,31.320000000000000,0,0,16.340000000000000,14.980000000000000,233.750000000000000,40.424999999999997,-97.1500015,slope,mud,7.361659874233853,5.481419451544733
SP18_62,SP18,Spring,2018,62,3,3,422,43.851320000000001,-68.74098,43.858420000000002,-68.72962,2018-05-17T08:07:00Z,0:16,53.899999999999999,53.200000000000003,,0.65,5.300000000000000,32.180000000000000,7.400000000000000,31.609999999999999,3,Lobster American,1,1.020000000000000,0,0,0,1.020000000000000,0,0,-97.1500015,slope,mud,7.361659874233853,5.481419451544733
FL00_28,FL00,Fall,2000,28,2,1,6,43.904000000000003,-69.456,43.914200000000001,-69.4454,2000-11-09T12:55:00Z,0:18,10.000000000000000,14.000000000000000,R,0.77,9.699999999999999,32.689999999999998,9.699999999999999,32.700000000000003,1,Lobster American,12,3.500000000000000,0,0,1.500000000000000,2.000000000000000,13.333333333300001,3.888888888890000,-30.0100002,rocky zone,mud,11.105833062034794,10.130963193899493
SP01_36,SP01,Spring,2001,36,2,1,6,43.914299999999997,-69.447,43.901699999999998,-69.4572,2001-05-03T07:09:00Z,0:20,10.699999999999999,19.300000000000001,R,0.91,4.100000000000000,31.940000000000001,8.199999999999999,31.480000000000000,1,Lobster American,65,11.000000000000000,0,0,5.500000000000000,5.500000000000000,65.000000000000000,11.000000000000000,-19.3999996,large depression,mud,5.598426457976966,3.768848893818753
SP04_45,SP04,Spring,2004,45,2,1,13,43.924669999999999,-69.40067,43.935830000000003,-69.39517,2004-05-14T14:55:00Z,0:20,11.699999999999999,13.900000000000000,R,0.73,5.900000000000000,32.070000000000000,7.700000000000000,31.230000000000000,1,Lobster American,39,6.680000000000000,0,0,4.380000000000000,2.300000000000000,39.000000000000000,6.680000000000000,-23.9349995,flat,mud,6.999285065131764,3.678981734130800
SP05_36,SP05,Spring,2005,36,2,1,4,43.945000000000000,-69.38017,43.952170000000002,-69.38183,2005-05-13T10:03:00Z,0:20,9.300000000000001,7.000000000000000,R,0.67,4.900000000000000,30.780000000000001,5.400000000000000,30.550000000000001,1,Lobster American,48,8.359999999999999,0,0,4.100000000000000,4.260000000000000,48.000000000000000,8.359999999999999,-17.4850006,flat,mud,7.301881888623158,3.731471221008748
SP06_45,SP06,Spring,2006,45,2,1,6,43.933329999999998,-69.44883,43.946170000000002,-69.443,2006-05-12T11:41:00Z,0:20,7.000000000000000,7.700000000000000,R,0.811,8.199999999999999,31.309999999999999,9.300000000000001,31.000000000000000,1,Lobster American,126,15.500000000000000,0,0,9.220000000000001,6.280000000000000,126.000000000000000,15.500000000000000,-13.3424997,large depression,mud,4.968375673270022,5.469227542917632
SP07_38,SP07,Spring,2007,38,2,1,11,43.915830000000000,-69.44682,43.904179999999997,-69.45528,2007-05-17T09:20:00Z,0:20,10.000000000000000,15.199999999999999,R,0.789,5.600000000000000,31.199999999999999,7.900000000000000,30.510000000000002,1,Lobster American,110,19.340000000000000,0,0,11.720000000000001,7.620000000000000,110.000000000000000,19.340000000000000,-19.2600002,large depression,mud,6.846810520544107,4.367951036360283
SP08_37,SP08,Spring,2008,37,2,1,9,43.955950000000001,-69.37887,43.944769999999998,-69.38987,2008-05-15T07:36:00Z,0:20,7.800000000000000,9.900000000000000,R,0.823,8.500000000000000,30.000000000000000,9.199999999999999,29.070000000000000,1,Lobster American,59,6.600000000000000,0,0,3.340000000000000,3.260000000000000,59.000000000000000,6.600000000000000,-14.2349997,flat,mud,8.211003315572761,3.821748601517395
SP09_45,SP09,Spring,2009,45,2,1,15,43.948169999999998,-69.38513,43.939369999999997,-69.39843,2009-05-15T08:01:00Z,0:20,7.600000000000000,8.600000000000000,R,0.781,8.699999999999999,30.989999999999998,9.199999999999999,30.510000000000002,1,Lobster American,270,46.159999999999997,0,0,28.859999999999999,17.300000000000001,270.000000000000000,46.159999999999997,-16.0599995,flat,mud,8.493553884065001,4.537325786315659
SP10_39,SP10,Spring,2010,39,2,1,16,43.951419999999999,-69.38663,43.938200000000002,-69.38093,2010-05-13T10:43:00Z,0:20,8.100000000000000,10.600000000000000,R,0.8298,5.900000000000000,31.539999999999999,6.800000000000000,31.170000000000002,1,Lobster American,45,4.480000000000000,0,0,1.940000000000000,2.540000000000000,45.000000000000000,4.480000000000000,-15.1724997,flat,mud,9.754395661691156,3.936576402535890
SP10_40,SP10,Spring,2010,40,2,1,28,43.914800000000000,-69.44753,43.903170000000003,-69.45585,2010-05-13T12:01:00Z,0:20,10.900000000000000,15.800000000000001,R,0.7839,5.200000000000000,31.989999999999998,6.800000000000000,31.239999999999998,1,Lobster American,67,11.000000000000000,0,0,6.520000000000000,4.480000000000000,67.000000000000000,11.000000000000000,-19.6324997,large depression,mud,9.754395661691156,3.936576402535890
SP12_45,SP12,Spring,2012,45,2,1,28,43.914619999999999,-69.44937,43.903480000000002,-69.45618,2012-05-11T10:05:00Z,0:20,9.100000000000000,15.199999999999999,R,0.753,7.700000000000000,31.559999999999999,8.800000000000001,30.949999999999999,1,Lobster American,818,122.379999999999995,0,0,72.459999999999994,49.920000000000002,818.000000000000000,122.379999999999995,-19.6375008,large depression,mud,8.037163641132079,7.213597329309883
SP12_46,SP12,Spring,2012,46,2,1,9,43.960200000000000,-69.3798,43.947650000000003,-69.38717,2012-05-11T11:34:00Z,0:20,5.600000000000000,7.900000000000000,R,0.8192,8.199999999999999,31.210000000000001,9.199999999999999,30.289999999999999,1,Lobster American,69,9.000000000000000,0,0,4.180000000000000,4.820000000000000,69.000000000000000,9.000000000000000,-12.9300003,flat,mud,8.037163641132079,7.213597329309883
SP17_47,SP17,Spring,2017,47,2,1,23,43.934550000000002,-69.39585,43.922020000000003,-69.4015,2017-05-12T09:23:00Z,0:19,12.500000000000000,12.500000000000000,R,0.82,5.600000000000000,31.059999999999999,8.100000000000000,28.170000000000002,1,Lobster American,50,9.820000000000000,0,0,4.730000000000000,5.090000000000000,52.631578947400001,10.336842105300001,-23.9125004,flat,mud,4.369229644424075,4.475678087469807
SP18_44,SP18,Spring,2018,44,2,1,28,43.915120000000002,-69.4487,43.902149999999999,-69.45663,2018-05-11T08:10:00Z,0:20,10.800000000000001,17.800000000000001,R,0.85,5.200000000000000,24.820000000000000,9.800000000000001,30.140000000000001,1,Lobster American,87,15.810000000000000,0,0,8.380000000000001,7.430000000000000,87.000000000000000,15.810000000000000,-19.4974995,large depression,mud,7.361659874233853,5.481419451544733
SP19_47,SP19,Spring,2019,47,2,1,9,43.965397889999998,-69.37879144,43.952386279999999,-69.38370575,2019-05-10T11:22:00Z,0:20,5.300000000000000,7.000000000000000,R,0.786331093,6.400000000000000,30.340000000000000,8.000000000000000,29.190000000000001,1,Lobster American,10,1.340000000000000,0,0,0.89,0.45,10.000000000000000,1.340000000000000,-12.6850004,flat,mud,6.964476349576485,4.452898803218463
FL19_43,FL19,Fall,2019,43,2,1,9,43.957523591799998,-69.38159091,43.946777614699997,-69.38656432,2019-10-04T10:26:00Z,0:16,5.800000000000000,8.000000000000000,R,0.767,12.400000000000000,31.390000000000001,12.199999999999999,31.539999999999999,1,Lobster American,16,3.066000000000000,0,0,2.040000000000000,1.026000000000000,20.000000000000000,3.832500000000000,-13.4700003,flat,mud,18.015423187824240,8.228984491347410
SP01_41,SP01,Spring,2001,41,2,1,22,43.905299999999997,-69.3391,43.917499999999997,-69.3327,2001-05-04T07:34:00Z,0:20,12.699999999999999,12.000000000000000,R,0.8,4.600000000000000,31.699999999999999,8.500000000000000,30.210000000000001,1,Lobster American,36,19.500000000000000,0,0,9.000000000000000,10.500000000000000,36.000000000000000,19.500000000000000,-23.0599995,flat,mud,5.598426457976966,3.768848893818753
FL06_43,FL06,Fall,2006,43,3,1,288,43.937829999999998,-69.19478,43.927579999999999,-69.20635,2006-10-17T08:48:00Z,0:20,16.000000000000000,15.100000000000000,R,0.797,11.900000000000000,32.680000000000000,12.199999999999999,32.229999999999997,1,Lobster American,853,135.599999999999994,0,0,70.560000000000002,65.040000000000006,853.000000000000000,135.599999999999994,-29.8799992,flat,mud,13.870927179201686,12.728207809906628
SP10_48,SP10,Spring,2010,48,3,1,321,43.916679999999999,-69.25082,43.916670000000003,-69.2337,2010-05-17T08:19:00Z,0:19,7.400000000000000,9.100000000000000,R,0.7418,7.500000000000000,31.859999999999999,7.500000000000000,31.170000000000002,1,Lobster American,173,24.520000000000000,0,0,14.279999999999999,10.240000000000000,182.105263158000014,25.810526315800001,-16.5725002,flat,mud,9.754395661691156,3.936576402535890
SP15_53,SP15,Spring,2015,53,3,2,323,43.929969999999997,-69.18222,43.921480000000003,-69.19635,2015-05-18T14:21:00Z,0:20,23.100000000000001,25.899999999999999,R,0.8044,5.500000000000000,31.539999999999999,6.900000000000000,31.329999999999998,2,Lobster American,282,56.810000000000002,0,0,35.810000000000002,21.000000000000000,282.000000000000000,56.810000000000002,-42.7075005,flat,mud,8.231476179526521,2.230495883801885
SP16_50,SP16,Spring,2016,50,3,2,369,43.888579999999997,-69.22723,43.899580000000000,-69.2151,2016-05-16T00:00:00Z,0:20,31.300000000000001,30.000000000000000,R,0.85,6.000000000000000,31.850000000000001,7.000000000000000,31.500000000000000,2,Lobster American,480,78.159999999999997,0,0,47.680000000000000,30.480000000000000,480.000000000000000,78.159999999999997,-57.9099998,flat,mud,7.732041472032700,4.017626904030510
FL16_42,FL16,Fall,2016,42,3,2,346,43.889099999999999,-69.22453,43.894080000000002,-69.21883,2016-10-11T14:13:00Z,0:10,30.500000000000000,30.199999999999999,R,0.4253,12.300000000000001,32.890000000000001,13.699999999999999,32.420000000000002,2,Lobster American,777,134.719999999999999,0,0,67.730000000000004,66.989999999999995,1554.000000000000000,269.439999999999998,-57.6725006,flat,mud,16.523207314240150,8.589261704615602
FL17_52,FL17,Fall,2017,52,3,2,323,43.916950000000000,-69.19818,43.924430000000001,-69.18745,2017-10-16T15:18:00Z,0:15,27.500000000000000,23.800000000000001,R,0.66,11.900000000000000,31.910000000000000,13.000000000000000,32.299999999999997,2,Lobster American,1207,260.829999999999984,0,0,149.330000000000013,111.500000000000000,1609.333333329999959,347.773333332999982,-53.2649994,flat,mud,16.214693603676082,8.981552127576133
SP18_48,SP18,Spring,2018,48,3,2,346,43.890470000000001,-69.22395,43.902279999999998,-69.21303,2018-05-14T09:23:00Z,0:20,34.200000000000003,32.500000000000000,R,0.86,5.000000000000000,31.899999999999999,8.600000000000000,29.629999999999999,2,Lobster American,807,113.099999999999994,0,0,65.870000000000005,47.229999999999997,807.000000000000000,113.099999999999994,-55.9949989,flat,mud,7.361659874233853,5.481419451544733
FL18_41,FL18,Fall,2018,41,3,2,369,43.893180000000001,-69.21975,43.884279999999997,-69.23017,2018-10-15T09:16:00Z,0:17,29.100000000000001,31.000000000000000,R,0.7,12.600000000000000,32.659999999999997,13.100000000000000,32.200000000000003,2,Lobster American,998,177.330000000000013,0,0,93.000000000000000,84.329999999999998,1176.470588240000097,209.541176471000000,-54.8725014,flat,mud,16.179319235306512,13.677040874012667
FL18_41,FL18,Fall,2018,41,3,2,369,43.893180000000001,-69.21975,43.884279999999997,-69.23017,2018-10-15T09:16:00Z,0:17,29.100000000000001,31.000000000000000,R,0.7,12.600000000000000,32.659999999999997,13.100000000000000,32.200000000000003,2,Lobster American,2,0.78,0,0,0,0,0,0,-54.8725014,flat,mud,16.179319235306512,13.677040874012667
SP19_46,SP19,Spring,2019,46,2,1,26,43.908847489999999,-69.34096551,43.920537099999997,-69.3313378,2019-05-10T10:04:00Z,0:20,11.000000000000000,11.400000000000000,R,0.849067292,5.400000000000000,31.190000000000001,7.800000000000000,29.100000000000001,1,Lobster American,28,5.300000000000000,0,0,3.440000000000000,1.864000000000000,28.000000000000000,5.300000000000000,-22.4699993,flat,mud,6.964476349576485,4.452898803218463
SP19_51,SP19,Spring,2019,51,3,1,298,43.931800000000003,-69.18053,43.940285000000003,-69.165415,2019-05-13T16:14:00Z,0:20,22.500000000000000,20.800000000000001,R,0.832794238,4.800000000000000,31.489999999999998,6.900000000000000,29.120000000000001,1,Lobster American,360,73.030000000000001,0,0,42.600000000000001,30.430000000000000,360.000000000000000,73.030000000000001,-41.8250008,flat,mud,6.964476349576485,4.452898803218463
FL00_33,FL00,Fall,2000,33,3,1,317,43.926499999999997,-69.122,43.917299999999997,-69.1386,2000-11-13T13:57:00Z,0:20,20.000000000000000,19.000000000000000,R,0.94,10.000000000000000,32.649999999999999,10.000000000000000,32.430000000000000,1,Lobster American,466,137.500000000000000,0,0,73.000000000000000,64.500000000000000,466.000000000000000,137.500000000000000,-36.6974983,flat,mud,11.105833062034794,10.130963193899493
FL00_34,FL00,Fall,2000,34,3,1,290,43.953000000000003,-69.1426,43.942500000000003,-69.1529,2000-11-13T15:30:00Z,0:20,19.000000000000000,20.000000000000000,R,0.79,0,0,0,0,1,Lobster American,1020,189.500000000000000,101.750000000000000,67.000000000000000,113.750000000000000,75.750000000000000,1020.000000000000000,189.500000000000000,-35.9575005,flat,mud,11.105833062034794,10.130963193899493
SP02_42,SP02,Spring,2002,42,3,1,291,43.934600000000003,-69.12515,43.939700000000002,-69.11858,2002-05-21T18:30:00Z,0:15,20.000000000000000,21.000000000000000,R,0.44,6.100000000000000,31.539999999999999,7.700000000000000,30.730000000000000,1,Lobster American,393,82.079999999999998,0,0,49.920000000000002,32.159999999999997,524.000000000000000,109.439999999999998,-37.9724998,flat,mud,7.652425314908269,6.441390074704060
SP04_49,SP04,Spring,2004,49,3,1,240,43.962829999999997,-69.15367,43.966830000000002,-69.13733,2004-05-17T15:22:00Z,0:20,15.699999999999999,16.000000000000000,R,0.78,6.500000000000000,31.390000000000001,7.500000000000000,31.059999999999999,1,Lobster American,76,23.260000000000002,0,0,16.559999999999999,6.700000000000000,76.000000000000000,23.260000000000002,-31.0200005,flat,mud,6.999285065131764,3.678981734130800
FL04_43,FL04,Fall,2004,43,3,2,297,43.944299999999998,-68.97332,43.932299999999998,-68.97622,2004-10-26T12:53:00Z,0:20,36.500000000000000,30.399999999999999,R,0.77,9.199999999999999,32.350000000000001,9.699999999999999,32.159999999999997,2,Lobster American,565,172.219999999999999,0,0,89.859999999999999,82.359999999999999,565.000000000000000,172.219999999999999,-67.2099991,slope,mud,13.284013880711637,8.997081272210071
SP06_51,SP06,Spring,2006,51,3,1,289,43.940970000000000,-69.16333,43.932850000000002,-69.17802,2006-05-15T18:24:00Z,0:20,19.699999999999999,21.199999999999999,R,0.8,6.900000000000000,31.730000000000000,8.300000000000001,29.850000000000001,1,Lobster American,1139,198.060000000000002,0,0,126.459999999999994,71.599999999999994,1139.000000000000000,198.060000000000002,-38.6474991,flat,mud,4.968375673270022,5.469227542917632
FL06_44,FL06,Fall,2006,44,3,1,241,43.966230000000003,-69.14095,43.962319999999998,-69.1555,2006-10-17T10:53:00Z,0:18,16.199999999999999,16.399999999999999,R,0.673,12.100000000000000,32.619999999999997,12.400000000000000,32.100000000000001,1,Lobster American,520,74.219999999999999,0,0,42.979999999999997,31.239999999999998,577.777777777999972,82.466666666699993,-30.4050007,flat,mud,13.870927179201686,12.728207809906628
FL07_40,FL07,Fall,2007,40,3,1,254,43.963299999999997,-69.15377,43.967720000000000,-69.13583,2007-10-15T11:29:00Z,0:20,16.000000000000000,16.699999999999999,R,0.822,10.900000000000000,32.409999999999997,11.900000000000000,32.070000000000000,1,Lobster American,435,89.099999999999994,0,0,52.200000000000003,36.899999999999999,435.000000000000000,89.099999999999994,-30.7549992,flat,mud,14.546909605794067,10.154690724681140
SP08_49,SP08,Spring,2008,49,3,1,275,43.945320000000002,-69.16723,43.955919999999999,-69.15413,2008-05-19T13:05:00Z,0:20,20.500000000000000,18.199999999999999,R,0.852,5.800000000000000,31.449999999999999,7.400000000000000,30.340000000000000,1,Lobster American,166,31.440000000000001,0,0,19.739999999999998,11.699999999999999,166.000000000000000,31.440000000000001,-36.4874992,flat,mud,8.211003315572761,3.821748601517395
FL08_37,FL08,Fall,2008,37,3,1,254,43.966529999999999,-69.13987,43.962420000000002,-69.15695,2008-10-13T13:35:00Z,0:20,15.800000000000001,15.800000000000001,R,0.781,11.000000000000000,32.149999999999999,12.500000000000000,31.410000000000000,1,Lobster American,825,132.439999999999998,0,0,74.980000000000004,57.460000000000001,825.000000000000000,132.439999999999998,-30.5725002,flat,mud,14.506040632521620,8.626689295992854
SP09_52,SP09,Spring,2009,52,3,1,254,43.968179999999997,-69.13407,43.963349999999998,-69.1521,2009-05-18T15:55:00Z,0:20,17.300000000000001,16.199999999999999,R,0.832,5.200000000000000,31.590000000000000,8.000000000000000,29.289999999999999,1,Lobster American,1825,234.030000000000001,0,0,143.819999999999993,90.209999999999994,1825.000000000000000,234.030000000000001,-32.1749992,flat,mud,8.493553884065001,4.537325786315659
SP09_58,SP09,Spring,2009,58,3,2,239,43.986300000000000,-69.04072,43.995420000000003,-69.03108,2009-05-19T16:29:00Z,0:16,24.699999999999999,30.300000000000001,R,0.688,5.700000000000000,31.480000000000000,9.199999999999999,27.420000000000002,2,Lobster American,771,160.300000000000011,0,0,98.700000000000003,61.600000000000001,963.750000000000000,200.375000000000000,-52.4900017,rocky zone,mud,8.493553884065001,4.537325786315659
SP10_50,SP10,Spring,2010,50,3,2,371,43.891199999999998,-69.08725,43.878129999999999,-69.082,2010-05-17T11:18:00Z,0:20,27.000000000000000,32.799999999999997,R,0.8192,5.200000000000000,31.870000000000001,7.100000000000000,31.109999999999999,2,Lobster American,524,87.439999999999998,0,0,47.600000000000001,39.840000000000003,524.000000000000000,87.439999999999998,-49.9300003,slope,rock,9.754395661691156,3.936576402535890
